date,title,url,text
2020-03-04 00:00:00,fiocruz inicia distribuicao de kits para diagnostico do novo coronavirus,https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/03/04/fiocruz-inicia-distribuicao-de-kits-para-diagnostico-do-novo-coronavirus.htm,"['A Fiocruz (Fundação Oswaldo Cruz) começou hoje, no Rio de Janeiro, a distribuição de kits para o diagnóstico laboratorial do novo coronavírus para laboratórios centrais estaduais, que também passarão por um processo de capacitação para a realização dos testes. Atualmente, somente laboratórios de três estados - São Paulo, Pará e Goiás - realizam o diagnóstico, além da própria Fiocruz.', 'Os kits foram desenvolvidos no Brasil pelo Instituto de Tecnologia em Imunobiológicos (Bio-Manguinhos/Fiocruz) e pelo Instituto de Biologia Molecular do Paraná (IBMP).Já a capacitação será conduzida pelo Laboratório de Vírus Respiratório e Sarampo do Instituto Oswaldo Cruz (IOC/Fiocruz).', 'A produção dos kits foi iniciada esta semana, diante da identificação dos primeiros casos da doença no Brasil e já antecipando uma possível disseminação do coronavírus em território nacional. A Fiocruz tem capacidade de produzir de 25 mil a 30 mil testes por semana, e o ritmo deve atender a demanda estabelecida pelo Ministério da Saúde.', 'Nas próximas duas semanas, os laboratórios das regiões Norte (Amazonas, Pará e Roraima), Nordeste (Bahia, Ceará, Pernambuco e Sergipe), Sudeste (Rio de Janeiro, Espírito Santo e Minas Gerais), Centro-Oeste (Distrito Federal e Mato Grosso do Sul) e Sul (Paraná, Santa Catarina e Rio Grande do Sul) receberão os kits e serão capacitados. A expectativa é que todos estejam preparados para realizar os testes em cerca de 20 dias.', 'A Fiocruz já havia compartilhado a metodologia de testagem do coronavírus com especialistas dos Institutos Adolfo Lutz, em São Paulo, e Evandro Chagas, no Pará, além de técnicos do Laboratório Central de Saúde Pública de Goiás.', 'Também foram treinados na fundação representantes de nove países da América Latina, o que se deu a partir de um pedido da Organização Pan-Americana da Saúde (OPAS), que representa a Organização Mundial da Saúde no continente americano.', 'Além de testes para coronavírus, a Fiocruz vai entregar aos laboratórios kits para identificar os vírus Influenza A e B, o que contribui para o diagnóstico diferencial, quando a confirmação de um vírus descarta a suspeita de outro.']"
2020-03-16 00:00:00,coronavirus ricos aliviam ansiedade com kit de emergencia de us 4995,https://economia.uol.com.br/noticias/bloomberg/2020/03/16/coronavirus-ricos-aliviam-ansiedade-com-kit-de-emergencia-de-us-4995.htm,"['Alguns norte-americanos encontraram certa segurança contra o coronavírus com o estoque de álcool gel e papel higiênico. Para outros, a paz é conseguida com a compra de uma bolsa de emergência de US$ 4.995 equipada com dispositivos ao estilo James Bond e monograma personalizado.', 'Ou um purificador de ar pessoal de ""eliminação de vírus"" de US$ 149,95, usado como um colar. Ou o produto ""Safe Heaven"", da Sanitized Sleeper, um saco para dormir por US$ 99,95 feito de ""tecido antimicrobiano patenteado que mata quase 100% de bactérias, fungos e vírus"".', 'Esses itens fazem parte de uma série de produtos de sobrevivência que flutuam no extremo rarefeito do mercado de bem-estar, que movimenta US$ 4,5 trilhões. Com a propagação da pandemia, esses produtos estão esgotados, com pedidos pendentes ou em falta no estoque. Assim como o papel higiênico.', '    Imagem: Divulgação ', '""Nossas prateleiras dos depósitos estão quase vazias"", diz Ryan Kuhlman, cofundador da Preppi, fabricante de kits de desastre sofisticados, incluindo a bolsa de emergência, que vem com quatro máscaras N95, agora muito procuradas. As vendas da Preppi neste mês aumentaram 5.000% em comparação com fevereiro. ""Ter as ferramentas e suprimentos certos pode proporcionar um alívio incrível da ansiedade.""']"
2020-03-19 00:00:00,cloroquina o que se sabe sobre remedio que pode tratar coronavirus,https://www.uol.com.br/vivabem/noticias/redacao/2020/03/19/cloroquina-o-que-se-sabe-sobre-remedio-que-pode-tratar-coronavirus.htm,"['A notícia de que Donald Trump pediu pressa para o FDA (Food and Drug Administration), órgão que regula os medicamentos nos EUA, aprovar o uso da hidroxicloroquina para tratar a covid-19 trouxe esperança para a luta contra a pandemia de coronavírus.', 'Usada contra malária, a droga é alvo de mais de 20 pesquisas ao redor do mundo e tem se mostrado muito eficaz no combate à covid-19. Em um recente estudo do Instituto Mediterrâneo de Marselha, na França, por exemplo, o uso da hidroxicloroquina foi capaz de eliminar o coronavírus do organismo de 70% dos pacientes após seis dias de tratamento.', 'Embora os resultados preliminares estejam entusiasmando médicos e a cloroquina tenha uma potente ação anti-inflamatória, que pode ser útil nesse momento de crise, o fato é que o uso da substância contra o coronavírus ainda não é seguro. Por isso os estudos devem avançar com calma. Segundo especialistas ouvidos pelo VivaBem, os resultados obtidos em pesquisas utilizaram doses superiores às aprovadas para tratar a malária —que sabemos ser seguras em curto e longo prazo.', 'O mundo inteiro acha que a cloroquina será usada agora, mas nós não podemos utilizá-la sem um estudo de segurança"" Marcus Lacerda, infectologista da FioCruz', 'O estudo francês, por exemplo, usou uma dose de 600 mg por dia. Já algumas pesquisas chinesas trabalharam com essa mesma dose duas vez ao dia. No tratamento da malária, o paciente geralmente utiliza 600 mg no primeiro dia e 450 mg em outros dois dias.', '""É preciso lembrar que os casos mais graves de covid-19 são de pessoas mais idosas, que têm doenças cardíacas, entre outras. Um dos efeitos colaterais importantes da cloroquina é justamente a facilitação de arritmias cardíacas"", esclarece Marcus Lacerda, médico infectologista e especialista em saúde pública da FioCruz do Amazonas. ""O uso desse medicamento no momento não é ponderado, porque isso, eventualmente, pode levar até ao aumento da morte dessas pessoas"", adverte Lacerda, que neste momento aguarda aprovação do Conep (Comissão Nacional de Ética em Pesquisa) para iniciar uma pesquisa pioneira no Brasil para comprovar a segurança do uso das doses aplicadas pelos chineses em pessoas com coronavírus.', 'A cloroquina é um medicamento utilizado para tratar malária há mais de 70 anos. Porém, em 1970, observou-se resistência ao medicamento. Por isso, hoje ela é usada para somente um tipo de malária, a vivax, mais comum no Brasil. O remédio está disponível em duas apresentações no país: o sal de cloroquina (ou disfosfato de cloroquina) e a hidroxocloroquina, que também é indicada para doenças reumatológicas como o lúpus e a artrite reumatóide.', 'Segundo Claudio Marinho, imunologista do Instituto de Ciências Biomédicas da USP (Universidade de São Paulo), um dos efeitos do remédio é modificar o pH de vesículas que estão no interior das células. Isso prejudica a produção de partículas que um vírus precisa para se multiplicar. Assim, ele acaba não se reproduzindo e a infecção é controlada.', 'Por mais que o uso da cloroquina seja promissor, as pessoas não devem promover uma corrida às farmácias para comprar a substância. Como explicamos, seu uso ainda não é seguro e novas pesquisas devem ser concluídas antes de pacientes com coronavírus usarem a substância em seu tratamento.', 'Além disso, o disfosfato de cloroquina você nem vai encontrar nas drogarias. Isso porque esse é um medicamento controlado pelo Programa Nacional de Prevenção e Controle da Malária. ""Como se sabe que outro parasita da malária já se tornou resistente à droga devido o uso abusivo, é preciso dosar seu consumo"", explica Claudio Tadeu Daniel-Ribeiro, pesquisador e Chefe de Laboratório de Pesquisa em Malária do IOC (Instituto Oswaldo Cruz-FioCruz). Já a hidroxicloroquina até é possível achar nas farmácias. No entanto, ela é muito importante para tratar pacientes com artrite reumatóide e se pessoas sem a doença começarem a usar sem indicação, vai faltar medicação para quem realmente precisa.', 'Diante das notícias veiculadas sobre medicamentos que contêm hidroxicloroquina e cloroquina para o tratamento da Covid-19, a Anvisa esclarece que: ', '- Esses medicamentos são registrados pela Agência para o tratamento da artrite, lúpus eritematoso, doenças fotossensíveis e malária; ', '- Apesar de promissores, não existem estudos conclusivos que comprovam o uso desses medicamentos para o tratamento da Covid-19. ', 'Portanto, não há recomendação da Anvisa, no momento, para a sua utilização em pacientes infectados ou mesmo como forma de prevenção à contaminação pelo novo coronavírus; e - a automedicação pode representar um grave risco à sua saúde.', '*Com colaboração de Priscila Carvalho']"
2020-03-20 00:00:00,com lupus elas temem falta de cloroquina dores podem voltar mais fortes,https://www.uol.com.br/vivabem/noticias/redacao/2020/03/20/com-lupus-elas-temem-falta-de-cloroquina-dores-podem-voltar-mais-fortes.htm,"['Após Donald Trump, presidente dos Estados Unidos, afirmar que a droga hidroxicloroquina, comumente usada no tratamento de lúpus e artrite reumatoide, pode ser efetiva para o combate à covid-19, foi dada a largada da busca desenfreada pelo medicamento nas farmácias brasileiras.', 'O remédio tem mesmo se mostrado eficaz no combate à doença e já é alvo de mais de 20 pesquisas ao redor do mundo, mas são estudos muito limitados, com um número pequeno de pessoas, e o uso da droga não é recomendado pela Anvisa ou por médicos —pois a eficácia e a segurança não são garantidas.', 'Além de não sabermos exatamente os efeitos que a substância teria no corpo de um paciente com o novo coronavírus, a compra sem indicação médica gera outro problema sério: a falta do medicamento para pacientes que realmente precisam dele. Abaixo, três mulheres com lúpus compartilham o sentimento de angústia que sentem com a possibilidade de interromper o tratamento:', '""Após consultas com vários médicos diferentes, uma série de exames e muitas crises de dores fortes, finalmente recebi o diagnóstico de lúpus em 2018. Comecei tomando a hidroxicloroquina com outros dois medicamentos e já interrompi o uso de um deles. Hoje, depois de dois anos de tratamento, posso dizer que o remédio é essencial para minha vida, eu me sinto muito bem. Mas não sei até quando.', 'Se os comprimidos faltarem, não sei o que pode acontecer comigo. As dores podem voltar mais fortes e a doença ficar pior, bem agora que estou a caminho da remissão""', 'Saí para comprar uma nova caixa, como faço sempre um mês antes de acabar. Fui em mais de 15 farmácias em São Paulo e não encontrei, só depois vi as notícias. Não é uma medicação barata, custa cerca de R$ 80. Quem pode pagar comprou várias caixas e quem realmente precisa não tem. Só tenho remédio para mais 45 dias e não sei como serão os próximos meses"" — Ana Claudia Palhas da Silva, 29 anos, residente de são Paulo, bairro Canindé.', '    Imagem: Arquivo pessoal  ""Achei que com uma saída rápida conseguiria repor meu estoque de cloroquina, mas fui em cinco redes grandes de farmácias e não encontrei. Liguei e consegui reservar em um estabelecimento pequeno, mas quando cheguei, já tinham vendido. Fiquei angustiada porque só tinha remédio para mais três dias. Só encontrei uma caixa em um bairro bem afastado.', 'Minha irmã faleceu de lúpus e eu descobri a doença há cerca de um ano. Apesar de estar em estágio precoce, eu não sei o tamanho do estrago que a falta da droga faria —em quanto tempo voltariam os sintomas dolorosos de dores nas juntas, fadiga extrema... Estou até tentando o contato particular de farmacêuticos para não ficar sem tomar."" — Jaqueline Maria General Marques da Silva, 30 anos, moradora de Maringá, no Paraná.', '    Imagem: Arquivo pessoal  ""Já senti na pele o que a falta do remédio faz. Descobri que tenho lúpus há 5 anos e faço uso da cloroquina há dois. Sentia muitos efeitos colaterais no início --náusea, fadiga, alteração de visão. Fiz exames diversos para tentar descobrir a causa de não enxergar direito e, sem respostas, acabei parando de tomar por conta própria.', 'Sem a droga, senti tantas dores que não conseguia me vestir sozinha. Hoje, já não sinto tanto os efeitos e tenho uma boa qualidade de vida por conta do medicamento. Ontem, quando vi a reportagem, fui procurar imediatamente na farmácia. Depois de muita procura, finalmente consegui uma caixa. Fiquei muito preocupada, mas espero que os estoques estejam normalizados em um mês."" — Erônica Araújo, 31 anos, moradora de Fortaleza, no Ceará.']"
2020-03-21 00:00:00,anvisa restringe compra de cloroquina e hidroxicloroquina,https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2020/03/21/anvisa-restringe-compra-de-cloroquina-e-hidroxicloroquina.htm,"['A Agência Nacional de Vigilância Sanitária (Anvisa) enquadrou como medicamentos de controle especial as substâncias hidroxicloroquina e cloroquina. A medida foi tomada devido ao grande número de pessoas que buscaram os medicamentos depois do surgimento de notícias de que esses produtos estavam sendo usados, ainda em caráter de pesquisa, no tratamento ao novo coronavírus.', 'A Anvisa quer evitar que pessoas que não precisam efetivamente desse medicamento provoquem o desabastecimento do mercado. Entre os pacientes que precisam desses produtos estão pessoas com malária, lúpus e artrite reumatoide.', 'De acordo com a Anvisa, apesar de algumas pesquisas indicarem que esse produto pode ajudar no tratamento do novo coronavírus, com alguns resultados promissores, não há nenhuma conclusão sobre o benefício efetivo do medicamento no tratamento da doença. Portanto, a Anvisa, no momento, não recomenda sua utilização em pacientes infectados ou como forma de prevenção.', 'A partir de agora, os médicos terão que fazer a prescrição dessas substâncias em receita branca especial, em duas vias. Mas os pacientes que usam esses medicamentos ainda podem continuar usando sua receita simples pelos próximos 30 dias.']"
2020-03-22 00:00:00,mae de donos da prevent senior e tratada com cloroquina temos esperanca,https://www.uol.com.br/vivabem/noticias/redacao/2020/03/22/mae-de-donos-da-prevent-senior-e-tratada-com-cloroquina-temos-esperanca.htm,"['A notícia que a hidroxicloroquina e a cloroquina podem ser aliadas no tratamento da covid-19 rodou o mundo em pouco tempo. No Brasil, hospitais da rede Prevent Senior, Sírio Libânes e Albert Einstein anunciaram que vão avaliar como o iniciar protocolos e pesquisas para administrar a droga em pacientes com quadros graves causados pelo novo coronavírus. Vale lembrar que ainda não existem pesquisas científicas que comprovem a segurança ou a eficácia do remédio. ', 'Com 75 anos, a mãe dos diretores-fundadores da Prevent Senior, Fernando e Eduardo Parrilo, está internada em estado grave e é uma das primeiras pacientes a testar o tratamento com a cloroquina e a azitromicina (antibiótico usado para impedir infecções oportunistas), de acordo com Pedro Benedito Batista, cirurgião-geral e diretor-executivo da rede. A assessoria da rede afirma que são os primeiros a aplicar o remédio.', '""Introduzimos a medicação de terça para quarta-feira e ela teve uma evolução grave até sexta-feira, com os exames mostrando piora severa. No sábado, a paciente apresentou melhora significativa, com um padrão de ventilação pulmonar extremamente avançado. Estamos muito esperançosos que isso tenha sido por causa da droga, já que ela estava muito mal até começar o uso"", aponta Batista.', 'De acordo com o diretor da rede, estudos apontam que o organismo do paciente começa a reagir à droga após cerca de cinco dias. ""Ela está evoluindo bem, e se continuar assim, já teremos um parâmetro para passar para os outros pacientes e dar alento às famílias na mesma situação.""', 'Quando questionado sobre os riscos do tratamento, já que ainda não há estudos totalmente confiáveis que recomendem o uso, Batista explicou que a toxicidade da droga não é alta e está sendo usada em ambiente controlado, além de ter sido escolhida para um caso específico.', '""Ela foi administrada em uma paciente em estado muito grave, na qual consideramos que o risco do remédio era menor do que a esperança que ele oferece.""', 'Apesar do bom prognóstico mostrado na paciente e em pesquisas, os médicos enfatizam que o uso da cloroquina não deve ser feito para prevenir a covid-19. Ressaltando, não funciona como profilaxia.', 'Além de não haver nenhuma evidência que isso poderia funcionar, a ingestão pode oferecer riscos como alterações na visão e cardiopatias. ""Cada caso deve ser avaliado criteriosamente pela equipe médica —inclusive os internados em estado grave"", diz Bastista.', 'A rede Prevent Senior não informa se outros pacientes já estão recebendo o protocolo de tratamento com a droga. De acordo com o diretor da rede, as famílias precisam autorizar.', 'A reportagem entrou em contato com os outros hospitais de São Paulo que devem aplicar o tratamento.', 'Tanto o Albert Einstein quanto o Sírio Libanês não responderam aos pedidos de entrevista do VivaBem. Assim que tivermos o posicionamento de ambos, eles serão incluídos na reportagem.', 'A esperança de que a cloroquina possa curar sintomas da covid-19 levou ao esgotamento do remédio em diversas farmácias no Brasil. Pessoas com lúpus, que precisam do medicamento, relatam dificuldade em encontrar cloroquina. Isso levou a Anvisa (Agência Nacional de Vigilância Sanitária) a enquadrar a substância como medicamento de controle especial.', 'Na Nigéria, há dois casos de intoxicação por cloroquina. Os episódios ocorreram na última sexta-feira (20), um dia depois de Donald Trump ter dito que a cloroquina, geralmente usada contra a malária e o lúpus, poderia ser o ""remédio certo"" contra a pandemia, gerando uma corrida às farmácias para comprar o medicamento.', '""Já registramos dois casos de intoxicação, mas provavelmente teremos mais e mais nos próximos dias"", disse Ore Awokoya, assessora especial de saúde do governo de Lagos, à agência AFP na última sexta-feira (20).']"
2020-03-23 00:00:00,prevent senior usa cloroquina em todos os pacientes com coronavirus,https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/03/23/prevent-senior-usa-cloroquina-em-todos-os-pacientes-com-coronavirus.htm,"['O diretor-executivo da Prevent Senior, Pedro Benedito, anunciou hoje que todos os pacientes da rede diagnosticados com a covid-19, doença causada pelo novo coronavírus, estão recebendo o tratamento com cloroquina e azitromicina.', 'A primeira paciente a receber esses medicamentos foi a mãe dos donos da Prevent Senior. Aos 75 anos, ela foi internada em estado grave e começou o tratamento na quinta-feira (19), a pedido dos filhos.', 'De acordo com Benedito, o quadro dela começou a melhorar anteontem, com a estabilização dos processos no pulmão. ""Nós decidimos tratá-la a pedido dos filhos, e de sábado para cá ela começou a responder adequadamente à inflamação"", explicou ele a Datena no ""Brasil Urgente"".', '""Entramos com um pedido na plataforma Brasil, que já deu o \'OK\'. E, em uma audiência extraordinária do hospital, o protocolo foi aprovado. Todos os pacientes diagnosticados com coronavírus dentro da rede Prevent Senior estão recebendo esse tratamento"", completou.', '            ']"
2020-03-23 00:00:00,cientistas uruguaios desenvolvem kit de diagnostico para coronavirus,https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2020/03/23/cientistas-uruguaios-desenvolvem-kit-de-diagnostico-para-coronavirus.htm,"['Cientistas uruguaios desenvolveram, em apenas 3 semanas de investigações, um kit para diagnóstico do novo coronavírus, validado e registrado pelas autoridades sanitárias do país.', 'A conquista assegura o abastecimento de testes de detecção da doença em um momento em que há uma grande demanda em todo o mundo e permite que o Uruguai não dependa de importações.', 'O avanço é resultado de uma parceria entre a Universidade da República do Uruguai (Udelar) e o Instituto Pasteur, com apoio da Agência Nacional de Investigação e Inovação do país.', 'De acordo com o ministro da Saúde, Daniel Salinas, os novos kits de diagnóstico da covid-19 devem estar prontos dentro de um mês e permitirão testar 20 mil casos suspeitos. Estima-se que essa quantidade de kits seja suficiente para 12 semanas de testes.', 'Quanto mais análises um país conseguir realizar, mais casos suspeitos podem ser confirmados e postos em isolamento social podem ser organizados, dificultando a propagação da doença.', 'Até ontem, o Ministério da Saúde Pública realizou 1.129 testes entre o sistema público e os laboratórios privados, sendo que desses, 158 eram casos positivos (14% do total analisado) de coronavírus.', 'Um comunicado emitido ontem à noite pelo órgão afirma que ""desde 13 de março, quando foi declarada emergência de saúde, foram contabilizados 158 casos em todo o país, a grande maioria leve, apenas um paciente está em terapia intensiva. Foram processadas 205 análises nas últimas 24 horas"".', 'O ministro da Saúde, Daniel Salinas, explicou que o diagnóstico é feito com uma técnica econômica, eficaz e com resultados rápidos e não terá nenhum custo para os cidadãos. As próprias instituições assumirão o investimento. O ministro não detalhou o custo de produção, mas disse que é mais baixo do que o preço de mercado dos kits importados.', '""Este kit não se destina a competir com a indústria, mas é dirigido na forma de um bem social e devolvido aos setores mais carentes. Sem dúvida, se amanhã esse vírus ou um novo chegar a se desenvolver, estaremos com a tecnologia para criar um segundo kit com nova variante desse mesmo vírus ou de outro"", afirmou Salinas.', 'O ministro também explicou que os novos testes permitirão que centenas de profissionais possam realizar os exames. ""Isso permitirá que muitas pessoas ligadas à saúde, bombeiros, policiais e militares que tenham um teste negativo, em caso de sintomas respiratórios, retornem rapidamente ao trabalho ou, se positivo, façam as medidas de isolamento necessárias"".', 'O diretor do Instituto Pasteur, Carlos Batthyány, explicou que a descoberta é a adaptação do protocolo da Universidade de Hong Kong, que foi o primeiro protocolo validado pela Organização Mundial da Saúde para realizar o diagnóstico, à realidade uruguaia.', 'Batthyány afirmou ainda que o Uruguai possui cinco robôs em instituições públicas e privadas cujo uso será relevante para acelerar o diagnóstico do material genético coletado nos testes.', '""Também estamos trabalhando com Udelar e com recursos do Fundo de Convergência Estrutural do Mercosul (Focem) em um novo kit de diagnóstico que avalia a resposta imune dos pacientes, com o objetivo de confirmar a alta médica"", disse.', 'O Ministério da Saúde Pública do Uruguai afirmou em comunicado oficial que fará ""uma distribuição estratégica dos kits nos laboratórios porque, embora a região metropolitana concentre dois terços da população, o governo busca a igualdade de acesso e reduz as barreiras em todo o país, para que as amostras cheguem a centros de saúde próximos (dos casos suspeitos) para a detecção da doença"".']"
2020-03-23 00:00:00,coronavirus brasil inicia teste com hidroxicloroquina estudo leva 2 meses,https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/03/23/coronavirus-brasil-inicia-teste-com-hidroxicloroquina-estudo-leva-2-meses.htm,"['Um grupo de hospitais liderados pelo Albert Einsten recebeu liberação ontem para iniciar um ensaio clínico que teste a eficácia do uso de hiroxicloroquina no tratamento para o novo coronavírus. A medicação vem sendo apontada como tendo potencial para curar a covid-19.', 'O Einstein trabalhará ao lado de outras instituições como o Hospital Sírio Libanês e o HCor, conforme informou o diretor-superintendente de pesquisa do Einstein, Dr. Luiz Vicente Rizzo, ao Brazil Journal.', 'A expectativa é de que os dados conclusivos sobre a eficácia do tratamento sejam apresentados em dois meses. O ensaio começou a ser projetado a três semanas e ontem ganhou a autorização da Comissão Nacional de Ética e Pesquisa.', 'Rizzo explicou que o medicamento não será o único a ser testado e que outros medicamentos serão usados. ""A hidroxicloroquina não é a única alternativa que existe que tem mostrado dados promissores.""', 'Ele ainda explicou: ""Vamos testar em muitos pacientes, em diversos tipos de desenhos diferentes. Vamos testar no paciente grave na UTI, no paciente que está entrando e no intermediário. E cada um desses braços será coordenado por um hospital. A ideia, quando resolvemos fazer isso juntos, é dar uma resposta. Não é aparecer. É útil, que é o que a ciência tem que ser. Ciência é colaboração. Montamos um estudo que é em colaboração e que pretende responder o maior número de perguntas no menor espaço de tempo"", disse ele.', 'Rizzo afirmou que o estudo é inovador no Brasil e pouco usado no mundo. ""É um estudo adaptativo. Os estudos de modo geral são estudos fechados, onde você entrou num braço e você vai ter que ficar naquele braço. Esse estudo nos dá a flexibilidade, pela sua força estatística, de mudar pacientes de grupos se tivermos respostas melhores. É óbvio que amanhã pode surgir uma droga nova em outro lugar, mas temos a flexibilidade de incluir novas drogas promissoras no estudo. Por isso disse que esse é um estudo inovador no Brasil, de modo geral o Brasil não aprova estudos nesse modelo.""', 'Se os resultados deste teste podem sair em dois meses, a descoberta de uma vacina para a covid-19 vai demorar mais.', '""Vacina demora, porque você precisa vacinar o cara, ver se ele ficou bom por um tempo ou se ficou bom pra sempre. O segundo ponto é que a gente sequer sabe se a imunidade serve para alguma coisa nesse vírus. Tem vários parentes desse vírus que você não fica imune nunca. Ele não deixa o sistema imune funcionar. Então a gente ainda não sabe se funcionaria, se seria útil. Tem essa dúvida da eficácia da imunidade para esse vírus, como em qualquer vacina"", disse Rizzo, ao site.', 'Sobre opiniões que o novo coronavírus é apenas ""mais uma gripe"", o médico rechaçou esse tipo de opinião.', '""Não é apenas uma gripe. É simples assim. Muita gente morre de gripe, morre atropelada, tudo isso é verdade. O fato de que um dia todo mundo vai morrer não muda o fato de que não é só uma gripe. É um negócio sério, que transmite muito rápido, as pessoas que pegam a doença de verdade tem problemas físicos importantes. Uma coisa que não está sendo tratada ainda, mas que vai ser depois é o que acontece com o pulmão de quem sobrevive"", alertou.', '             ']"
2020-03-24 00:00:00,coronavirus o que e verdadeiro e o que e falso sobre a cloroquina,https://noticias.uol.com.br/confere/ultimas-noticias/2020/03/24/coronavirus-o-que-e-verdadeiro-e-o-que-e-falso-sobre-a-cloroquina.htm,"['Endossadas pelo presidente norte-americano Donald Trump e por Jair Bolsonaro (sem partido), a cloroquina e a hidroxicloroquina são esperanças — e portanto, ainda não são soluções — no combate à covid-19, doença causada pelo novo coronavírus.', 'Usados no tratamento de malária e lúpus, os medicamentos viraram alvo de correntes nas redes sociais, que atestam de maneira precipitada sua eficácia no combate ao vírus. Ainda não há comprovação definitiva que as substâncias curem a doença, o presidente do hospital Einstein nega ter gravado áudio sobre o tema e o aumento da demanda tem prejudicado quem realmente precisa.', 'Veja a seguir o que é verdadeiro e o que é falso entre o que tem circulado na internet sobre cloroquina e também sobre hidroxocloroquina — drogas da mesma família e lembre-se: antes de compartilhar informação, confere no UOL Confere se ela é verdadeira.', 'Esta é uma meia verdade. Ainda não há nenhuma evidência comprovada do uso de cloroquina ou hidroxocloroquina como cura do novo coronavírus. Mas existem estudos e experimentos que dão sinais positivos, mas é preciso ampliar o teste com mais pacientes.', 'Depois da corrida às farmácias em busca do medicamento, cujo uso pode ter efeitos colaterais, a Anvisa (Agência Nacional de Vigilância Sanitária) restringiu o acesso à droga nas farmácias, que passaram a exigir receita especial para vendê-los.', '""Até então, temos dados de estudos pequenos. Promissores, de fato, mas a eficácia real é uma coisa que ainda deverá ser estudada a fundo"", afirma o infectologista Evaldo Stanislau, do Hospital das Clínicas, em São Paulo.', '""Seu uso pode ser feito como estudo clínico para pacientes graves, como tem feito o [Hospital] Albert Einstein, mas para o paciente comum, de maneira nenhuma"", garante o infectologista. ""Justo porque ele traz efeitos colaterais cardíacos graves. Não endosso seu uso pelas pessoas de jeito nenhum.""', 'Pelos aplicativos de mensagem circula um áudio atribuído ao presidente do Hospital Albert Einstein que afirma que ""acabou de ser divulgado em Stanford um estudo que 100% dos 40 casos testados com hidroxicloroquina e azitromicina associados zeraram o PCR para Covid-19, ou seja, curaram a doença"".', 'Mas o hospital Albert Einstein nega a autoria do áudio, e a universidade Stanford, da Califórnia, nos EUA, também diz que esse estudo não existe.', '""A Stanford Medicine não está envolvida com o documento amplamente divulgado pelo Google ou com o estudo que sugere um potencial tratamento para o Covid-19. As afirmações que atestam nosso envolvimento são falsas"", declarou a universidade.', 'Embora o Einstein esteja fazendo estudos clínicos com azitromicina e hidroxicloroquina, o áudio da corrente não foi gravado pelo médico-cirurgião Sidney Klajner, presidente da instituição.', 'Ao UOL, o Einstein negou a informação.', 'O áudio é verdadeiro, no entanto, quando diz que a Prevent Senior elabora protocolo de teste da combinação em pacientes com a covid-19. Mas, de novo, são testes.', 'O Hospital Einstein, em São Paulo, confirmou que tem feito, junto a outros hospitais, estudos clínicos com azitromicina, um antibiótico, e hidroxicloroquina com pacientes em casos leve, moderado e grave, mas não fala em cura em momento algum. São feitos testes controlados, em ambiente hospitalar, com estrutura para atenuar possíveis efeitos colaterais.', 'Uma das correntes que circula pela internet afirma que os Estados Unidos encontraram a cura da covid-19 por meio da cloroquina. Mas a afirmação é falsa.', 'Apesar de Trump ter aprovado o uso de cloroquina para tratamento do novo coronavírus, não é verdade que o país já tenha atestado sua eficácia.', 'Em nota publicada na última quinta (19), a agência de vigilância sanitária dos Estados Unidos, FDA, informou que tem trabalhado com agências do governo e centros de pesquisa ""para determinar se a droga pode ser usada para tratar pacientes leves e moderados para potencialmente reduzir a duração dos sintomas da covid-19"".', 'Sem dar nenhuma certeza, a FDA afirmou que ""os estudos estão se encaminhando para determinar a eficácia de usar cloroquina para tratar o Covid-19"".', 'É verdade, por outro lado, que há estudos indicando melhoras de pacientes com o uso da cloroquina. A droga é alvo de mais de 20 pesquisas ao redor do mundo, que têm indicado eficácia no combate ao Covid-19.', 'Em um recente estudo do Instituto Mediterrâneo de Marselha, na França, por exemplo, o uso da hidroxicloroquina foi capaz de eliminar o novo coronavírus do organismo de 70% dos pacientes após seis dias de tratamento.', 'Mas Stanislau, do Hospital das Clínicas de São Paulo, lembra que o vírus ainda está sendo amplamente estudado e seu combate, debatido. ""Não há verdade absoluta, não se pode falar em cura de maneira nenhuma"", afirma.', 'Embora tenha resultados promissores em alguns casos, não é correto correr para a farmácia. Além de haver contraindicações do uso não monitorado, a alta demanda causa um efeito colateral perverso: pessoas que precisam dele estão ficando sem.', 'Eficiente para tratar malária, a cloroquina também é muito usada nos tratamentos de lúpus e artrite reumatoide. Conforme VivaBem, do UOL, apurou, já há pacientes com estas doenças sofrendo porque não encontram o medicamento nas farmácias por causa da procura antecipada para combater o coronavírus.', 'O uso indiscriminado da cloroquina também pode causar intoxicação. No final de semana, Lagos, maior cidade da Nigéria, registrou dois casos de intoxicação causados pela cloroquina.', 'Stanislau diz que não se deve fazer uso do medicamento sem acompanhamento médico para tratamentos específicos, como malária, lúpus e artrite reumatoide.', 'Além disso, manuais de farmacologia indicam que a intoxicação por cloroquina ou hidroxicloroquina pode causar, dentre outros problemas, convulsões, arritmia cardíaca, visão borrada, visão dupla e erupções na pele']"
